1982/1/12,389
1982/1/13,380
1982/1/14,374.8
1982/1/15,379.3
1982/1/18,373.8
1982/1/19,375.3
1982/1/20,371.5
1982/1/21,376
1982/1/22,377.3
1982/1/25,372
1982/1/26,376.5
1982/1/27,381.8
1982/1/28,383.5
1982/1/29,387
1982/2/1,379.5
1982/2/2,379.2
1982/2/3,378
1982/2/4,383.8
1982/2/5,384.3
1982/2/8,379.8
1982/2/9,378.5
1982/2/10,382.2
1982/2/11,380
1982/2/12,377.5
1982/2/15,375.3
1982/2/16,375.3
1982/2/17,374
1982/2/18,369.3
1982/2/19,369.3
1982/2/22,364.3
1982/2/23,361
1982/2/24,362.8
1982/2/25,366.5
1982/2/26,362.6
1982/3/1,361.3
1982/3/2,361.3
1982/3/3,353.8
1982/3/4,346.5
1982/3/5,342.4
1982/3/8,330.5
1982/3/9,329.3
1982/3/10,333
1982/3/11,331.8
1982/3/12,323.3
1982/3/15,312
1982/3/16,324.5
1982/3/17,316
1982/3/18,320
1982/3/19,315.8
1982/3/22,320.8
1982/3/23,329.3
1982/3/24,331.8
1982/3/25,327.8
1982/3/26,322.3
1982/3/29,318.5
1982/3/30,324.3
1982/3/31,320
1982/4/1,327
1982/4/2,327.8
1982/4/5,337.5
1982/4/6,345.5
1982/4/7,354
1982/4/8,351.5
1982/4/9,351.5
1982/4/12,351.5
1982/4/13,353.5
1982/4/14,366.8
1982/4/15,363.3
1982/4/16,362.8
1982/4/19,357
1982/4/20,343
1982/4/21,346.8
1982/4/22,345
1982/4/23,352.3
1982/4/26,357
1982/4/27,351.8
1982/4/28,354.5
1982/4/29,348.8
1982/4/30,361.3
1982/5/3,361.3
1982/5/4,341.8
1982/5/5,338.4
1982/5/6,334.5
1982/5/7,334.8
1982/5/10,329
1982/5/11,332.3
1982/5/12,331.5
1982/5/13,331
1982/5/14,333.3
1982/5/17,338.5
1982/5/18,338
1982/5/19,342
1982/5/20,342.5
1982/5/21,338.5
1982/5/24,329
1982/5/25,327.9
1982/5/26,330.3
1982/5/27,324.3
1982/5/28,325.3
1982/5/31,325.3
1982/6/1,318.8
1982/6/2,318.5
1982/6/3,320.4
1982/6/4,318.8
1982/6/7,325.3
1982/6/8,328.8
1982/6/9,326
1982/6/10,326.8
1982/6/11,325.3
1982/6/14,320.8
1982/6/15,315
1982/6/16,317
1982/6/17,309
1982/6/18,308.8
1982/6/21,296.8
1982/6/22,304
1982/6/23,304
1982/6/24,310.3
1982/6/25,305.5
1982/6/28,303.8
1982/6/29,309
1982/6/30,317.5
1982/7/1,310.3
1982/7/2,312.8
1982/7/5,315.3
1982/7/6,311
1982/7/7,306.8
1982/7/8,313.5
1982/7/9,328.5
1982/7/12,343
1982/7/13,352.5
1982/7/14,352.8
1982/7/15,350.3
1982/7/16,347
1982/7/19,347.5
1982/7/20,347.8
1982/7/21,366.5
1982/7/22,353
1982/7/23,363.3
1982/7/26,352.3
1982/7/27,351.3
1982/7/28,347
1982/7/29,342.5
1982/7/30,342.9
1982/8/2,351.4
1982/8/3,349.3
1982/8/4,346.3
1982/8/5,346.5
1982/8/6,344.8
1982/8/9,336
1982/8/10,338.3
1982/8/11,333.5
1982/8/12,334.8
1982/8/13,338
1982/8/16,341.8
1982/8/17,337.8
1982/8/18,357.8
1982/8/19,356.7
1982/8/20,386.5
1982/8/23,394.5
1982/8/24,407.8
1982/8/25,401
1982/8/26,417
1982/8/27,418
1982/8/30,418
1982/8/31,411.5
1982/9/1,405.3
1982/9/2,409.8
1982/9/3,455
1982/9/6,474
1982/9/7,481
1982/9/8,458
1982/9/9,466
1982/9/10,453
1982/9/13,439
1982/9/14,454.3
1982/9/15,443.3
1982/9/16,448.5
1982/9/17,441.5
1982/9/20,424.3
1982/9/21,426.5
1982/9/22,443.8
1982/9/23,435.9
1982/9/24,431
1982/9/27,413.8
1982/9/28,410.5
1982/9/29,409.8
1982/9/30,397
1982/10/1,402
1982/10/4,387.5
1982/10/5,390.3
